"","YEAR","MONTH","DAY","RHD","TMAX","TMIN","RAIN","WV","RAD"
"6237",2001,1,27,13.62,30.95,10.79,0,4.38,24.33
"6238",2001,1,28,14.19,31.96,10.62,0,3.72,25.09
"6239",2001,1,29,13.62,33.23,10.65,0,2.91,24.56
"6240",2001,1,30,12.5,34.66,11.91,0,2.98,24.7
"6241",2001,1,31,11.88,34.9,13.17,0,3.66,24.28
"6242",2001,2,1,10.06,35.37,14.03,0,3.91,24.33
"6243",2001,2,2,9.81,35.62,14.9,0,5.3,24.78
"6244",2001,2,3,11.44,34.31,15.26,0,5.71,24.29
"6245",2001,2,4,12.38,33.55,15.26,0,5.84,21.21
"6246",2001,2,5,14.94,32.51,13.51,0,6.14,22.77
"6247",2001,2,6,15.56,31.91,13.44,0,5.34,23.34
"6248",2001,2,7,14.88,31.84,12.74,0,4.86,23.23
"6249",2001,2,8,15,31.72,12.5,0,4.12,24.34
"6250",2001,2,9,15.5,31.23,12.8,0,4.27,24.22
"6251",2001,2,10,14,32.73,13.03,0,4.94,24.69
"6252",2001,2,11,13.25,32.05,14.9,0,5.3,25.11
"6253",2001,2,12,13.56,29.58,15.8,0,5.72,23.73
"6254",2001,2,13,15.88,27.83,15,0,6.29,23
"6255",2001,2,14,17.5,28.51,14.01,0,4.31,22.24
"6256",2001,2,15,19.12,30.86,13.28,0,4.55,22.21
"6257",2001,2,16,17.94,33.72,15.66,0,4.65,22.46
"6258",2001,2,17,16.62,34.78,17.44,0,5.05,22.96
"6259",2001,2,18,15.75,35.89,18.42,0,4.17,22.39
"6260",2001,2,19,16.19,36.16,18.3,0,3.66,23.39
"6261",2001,2,20,16.25,37.86,19.46,0,4.41,24.64
"6262",2001,2,21,16,37.05,20.24,0,5.16,24.02
"6263",2001,2,22,12.44,34.74,20.55,0,5.32,21.72
"6264",2001,2,23,12.62,34.27,16.88,0,4.45,23.07
"6265",2001,2,24,12.12,36.33,16.91,0,4.54,24.94
"6266",2001,2,25,11.88,38.17,18.36,0,4.39,25.28
"6267",2001,2,26,12.69,39.65,19.62,0,4.95,25.41
"6268",2001,2,27,12,39.69,20.47,0,3.92,25.06
"6269",2001,2,28,12.94,40.89,21.43,0,2.41,24.47
"6270",2001,3,1,11.56,40.55,22.92,0,3.39,23.87
"6271",2001,3,2,10.38,41.12,22.45,0,5.19,24.65
"6272",2001,3,3,12.5,41.6,23.16,0,5.54,22.57
"6273",2001,3,4,16.25,40.71,24.11,0,7.22,22.8
"6274",2001,3,5,14.19,40.16,22.93,0,5.62,24.6
"6275",2001,3,6,8.31,38.36,20.58,0,5.3,26.74
"6276",2001,3,7,7,36.38,20.26,0,5.69,27.3
"6277",2001,3,8,7.81,36.16,17.93,0,4.61,27.19
"6278",2001,3,9,7.69,35.9,18.19,0,4.28,26.72
"6279",2001,3,10,6.75,37.19,17.26,0,3.23,25.85
"6280",2001,3,11,7.5,38.83,17.88,0,3.64,25.46
"6281",2001,3,12,10.31,38.08,20.96,0,4.37,26.01
"6282",2001,3,13,11.88,36.89,20.55,0,5.49,26.33
"6283",2001,3,14,11.31,37.69,18.54,0,4.37,25.74
"6284",2001,3,15,11.12,38.7,19.68,0,5.06,26.23
"6285",2001,3,16,12,39.26,21.16,0,4.7,25.75
"6286",2001,3,17,11.94,39.98,22.46,0,4.84,26.05
"6287",2001,3,18,12.19,39.23,21.73,0,4.06,25.53
"6288",2001,3,19,12.25,40.19,21.42,0,4.56,26.32
"6289",2001,3,20,10.56,40.15,22.19,0,4.93,27.01
"6290",2001,3,21,8.88,40.26,21.73,0,4.9,27
"6291",2001,3,22,8.06,37.94,21.43,0,4.59,27.3
"6292",2001,3,23,10.25,39.02,23.37,0,5.18,26.19
"6293",2001,3,24,13.5,40.52,23.27,0,5.59,26.6
"6294",2001,3,25,9.5,40.62,23.06,0,5.77,26.94
"6295",2001,3,26,8.38,40.44,22.19,0,4.93,27.05
"6296",2001,3,27,7.94,40.5,20.73,0,4.04,27.14
"6297",2001,3,28,7.12,40.26,19.16,0,2.91,28.03
"6298",2001,3,29,7.25,41.31,20.13,0,2.46,28.67
"6299",2001,3,30,7.06,41.56,21.13,0,3.09,28.42
"6300",2001,3,31,5.38,41.65,21.48,0,2.59,28.64
"6301",2001,4,1,15.25,41.2,22.31,0.92,2.93,27.19
"6302",2001,4,2,33.19,41.86,23.93,0.2,3.21,25.59
"6303",2001,4,3,47.38,38.35,26.71,1.58,5.07,24.86
"6304",2001,4,4,17.62,38.82,23.46,0,4.06,25.96
"6305",2001,4,5,10.69,38.75,22.43,0,4.67,26.07
"6306",2001,4,6,15.19,39.39,22.59,0,4.5,25.43
"6307",2001,4,7,11.31,39.34,22.81,0,5.24,27
"6308",2001,4,8,10,40.5,22.49,0,6.09,26.19
"6309",2001,4,9,8.38,40.34,23.13,0,5.62,28
"6310",2001,4,10,10.19,40.92,22.34,0,4.43,26.76
"6311",2001,4,11,10.56,41.8,22.33,0,4.05,26.71
"6312",2001,4,12,13.06,41.62,24.69,0,2.01,26.66
"6313",2001,4,13,26.69,41.76,27.65,0,2.4,27.69
"6314",2001,4,14,32.88,38.82,25.6,0,2.46,27.08
"6315",2001,4,15,23.12,42.36,23.8,0,3.96,27.35
"6316",2001,4,16,15.38,42.87,24.37,0,2.09,27.09
"6317",2001,4,17,37.69,41.99,26.19,0,3.48,26.7
"6318",2001,4,18,42.38,39.83,27.45,0,3.91,25.82
"6319",2001,4,19,43.56,41.18,25.83,0,5.04,24.78
"6320",2001,4,20,37,41.87,27.69,0,3.37,25.65
"6321",2001,4,21,36,42.1,28.62,0,3.64,26.18
"6322",2001,4,22,37.5,42.67,26.89,0,3.99,25.56
"6323",2001,4,23,43.75,39.73,27.39,3.29,4.59,25.52
"6324",2001,4,24,35.19,42.12,28.08,0,3.16,26.15
"6325",2001,4,25,23.25,43.83,26.79,0,2.41,27.02
"6326",2001,4,26,46.19,39.77,26.91,1.75,5.07,24.97
"6327",2001,4,27,36.06,41.59,28.66,0,3.29,25.07
"6328",2001,4,28,35.06,41.76,29.87,0,4.04,26.01
"6329",2001,4,29,45.44,37.96,28.69,0,5.89,25.76
"6330",2001,4,30,43.38,39.9,27.36,0.02,4.59,25.07
"6331",2001,5,1,35.38,42.42,28.24,0,3.79,25.69
"6332",2001,5,2,18.19,44.8,28.89,0,2.59,26.54
"6333",2001,5,3,31.88,42.91,28.05,0,4.21,25.78
"6334",2001,5,4,48.81,39.99,26.71,0,5.43,26.2
"6335",2001,5,5,44.62,36.89,27.69,0.02,3.19,25.17
"6336",2001,5,6,33.75,43.5,27.49,0,3.06,26.57
"6337",2001,5,7,20.25,45.26,27.58,0,2.68,27.37
"6338",2001,5,8,19.44,44.33,25.62,0,2.09,27.36
"6339",2001,5,9,35.81,43.64,26.68,0,3.55,26.66
"6340",2001,5,10,43.31,42.58,27.65,0,5.52,25.33
"6341",2001,5,11,45.56,41.04,27.49,0.01,5.75,24.31
"6342",2001,5,12,51.88,39.79,28.5,0.15,6.99,24.62
"6343",2001,5,13,56.19,34.93,26.92,0.13,4.67,25.09
"6344",2001,5,14,47.38,39.44,27.01,4.55,4.73,25.23
"6345",2001,5,15,70.88,30.88,26.65,15.02,3.86,24.91
"6346",2001,5,16,62.44,33.08,26.01,2.99,2.38,23.38
"6347",2001,5,17,43.75,37.78,26.13,0,3.2,23.74
"6348",2001,5,18,22.69,40.34,23.15,0,4.52,26.21
"6349",2001,5,19,17.88,40.81,22.91,0,4.68,26.93
"6350",2001,5,20,15.06,41.1,22.75,0,4.42,27.22
"6351",2001,5,21,21.88,41.02,22.54,0,3.52,27.6
"6352",2001,5,22,28.38,40.98,24.48,0,2.72,27.31
"6353",2001,5,23,27.94,40.73,24.95,0,2.3,27.03
"6354",2001,5,24,33.19,41.22,25.65,0,2.24,26.08
"6355",2001,5,25,42.06,40.55,25.56,0.23,4.01,25.84
"6356",2001,5,26,45.69,38.51,25.22,1.05,5.38,25.66
"6357",2001,5,27,46.88,39.1,25.03,0.04,4.61,25.6
"6358",2001,5,28,40,40.63,26.69,0.02,3.43,25.5
"6359",2001,5,29,40.12,41.16,26.88,0.26,3.06,26.24
"6360",2001,5,30,40.56,41.05,25.3,0.06,3.77,24.64
"6361",2001,5,31,45.56,40.92,24.55,0,4.27,24.66
"6362",2001,6,1,49.12,38.05,26.82,1.93,4.41,24.46
"6363",2001,6,2,52.62,36.22,26.16,0.64,5.45,24.9
"6364",2001,6,3,41.81,39.63,24.75,0.02,3.28,25.92
"6365",2001,6,4,44.06,39.89,23.64,2.02,3.05,25.47
"6366",2001,6,5,44.38,38.67,26.53,2.52,2.38,25.23
"6367",2001,6,6,37.31,40.96,26.43,0,4.05,24.8
"6368",2001,6,7,36.88,40.98,24.75,0,3.03,24.53
"6369",2001,6,8,48.19,39.59,25.02,0,3.31,24.75
"6370",2001,6,9,55.19,36.48,24.23,11.82,4.8,25.18
"6371",2001,6,10,57,35.65,24.11,7.41,4.2,25.4
"6372",2001,6,11,52.19,36.94,24.6,0.29,3.88,24.96
"6373",2001,6,12,54.75,35.51,25.3,1.44,4.04,25.74
"6374",2001,6,13,46.5,39.12,24.35,0.01,3.49,25.69
"6375",2001,6,14,53.19,37.18,25.58,0,5.53,24.86
"6376",2001,6,15,52.31,36.98,24.93,0.66,3.44,25.28
"6377",2001,6,16,49.69,38.01,25.34,0.37,3.49,25.57
"6378",2001,6,17,47.56,38.33,25.9,0.05,3.33,25.85
"6379",2001,6,18,50.31,38.55,25.58,3.37,5.33,26.09
"6380",2001,6,19,57.44,35.38,24.27,8.75,3.59,25.88
"6381",2001,6,20,44.12,38.49,25.98,0.15,2.57,25.69
"6382",2001,6,21,54.06,35.66,25.52,3.97,3.91,25.86
"6383",2001,6,22,60.62,33.67,25.16,5.4,3.12,26.02
"6384",2001,6,23,57.44,34.42,24.79,0.02,2.94,25.99
"6385",2001,6,24,52.06,37.47,24.92,0.75,3.46,25.72
"6386",2001,6,25,48.62,39.62,24.14,1.81,2.65,25.78
"6387",2001,6,26,43.19,40.23,25.53,0.15,2.53,24.95
"6388",2001,6,27,49.06,39.82,25.84,0.24,4.7,25.15
"6389",2001,6,28,63.19,32.79,25.63,1.15,5.77,25.28
"6390",2001,6,29,63.94,33.16,24.33,2.49,4.68,25.36
"6391",2001,6,30,63.94,32.96,22.81,7.36,3.07,25.19
"6392",2001,7,1,53.12,36.11,23.87,0.29,2.79,24.79
"6393",2001,7,2,45.75,39.69,24.82,0.77,2.39,25.52
"6394",2001,7,3,54.44,38.58,25.63,1.69,4.41,25.51
"6395",2001,7,4,68.44,33.54,24.9,24.27,5.48,25.12
"6396",2001,7,5,82.38,29.26,24.01,49.17,5.17,25.38
"6397",2001,7,6,66.12,33.59,22.87,1.5,4.24,24.85
"6398",2001,7,7,60.5,34.58,22.27,2.18,3.92,25.56
"6399",2001,7,8,61.69,36.31,22.6,0.69,3.21,25.36
"6400",2001,7,9,62.06,36.26,23.18,0.03,3.98,24.89
"6401",2001,7,10,58.19,37.42,24.1,0.79,3.46,25.18
"6402",2001,7,11,59.12,38.33,23.61,0.64,3.59,25.18
"6403",2001,7,12,59.06,37.3,22.94,0,4.34,25.96
"6404",2001,7,13,60.94,36.19,23.62,0.93,5.16,24.33
"6405",2001,7,14,58.56,37.26,24.03,0.4,4.61,25.11
"6406",2001,7,15,65.56,34.76,24.82,6.4,4.66,24.69
"6407",2001,7,16,64.69,32.9,24.58,5.16,4.46,25.35
"6408",2001,7,17,70.06,32.07,22.4,13.64,4.26,24.8
"6409",2001,7,18,60.62,35.48,22.83,0.37,4.78,24.29
"6410",2001,7,19,62.5,35.47,24.08,0.26,5.66,24.78
"6411",2001,7,20,67.25,32.22,24.03,6.33,4.59,25.35
"6412",2001,7,21,69.19,33.86,22.39,16.63,3.02,25.27
"6413",2001,7,22,72.69,31.8,22.8,4.1,4.13,24.92
"6414",2001,7,23,70.31,32.02,22.75,7.88,3.66,24.76
"6415",2001,7,24,74.69,30.15,23.18,19.21,2.67,25.36
"6416",2001,7,25,80.25,28.29,23.12,10.71,2.2,25.96
"6417",2001,7,26,67.31,32.51,21.5,2.22,2.38,25.01
"6418",2001,7,27,68.12,33.3,23.23,5.87,5.12,24.49
"6419",2001,7,28,78.94,29.92,22.89,18.98,4.62,24.86
"6420",2001,7,29,76.56,30.61,21.79,11.81,3.1,25.51
"6421",2001,7,30,77.25,30.14,22.4,3.96,3.34,25.45
"6422",2001,7,31,73.31,31.41,22.26,3.99,3.24,25.07
"6423",2001,8,1,70.75,32.73,22.01,2.09,3.61,25.82
"6424",2001,8,2,77.75,30.64,22.3,11.13,3.61,24.97
"6425",2001,8,3,72.88,30.67,23.17,3.26,1.71,24.61
"6426",2001,8,4,76.12,31.14,22.52,6.05,1.98,25.16
"6427",2001,8,5,74,31.52,22.4,1.41,3.23,25.04
"6428",2001,8,6,76.06,32.33,23.21,11.65,4.55,24.82
"6429",2001,8,7,82.56,30.32,22.97,6.4,3.97,24.72
"6430",2001,8,8,74.75,30.8,22.8,9.34,2.49,23.63
"6431",2001,8,9,70.44,32.53,22.1,1.98,2.9,24.03
"6432",2001,8,10,72.81,33.05,23.16,2.01,4.37,24.6
"6433",2001,8,11,77.5,30.97,23.97,0.69,3.87,24.98
"6434",2001,8,12,73.5,32.71,22.03,0.73,2.98,25.4
"6435",2001,8,13,75.38,32.3,22.41,6.63,3.73,24.78
"6436",2001,8,14,83.81,28.97,22.94,5.85,4.66,24.31
"6437",2001,8,15,69.75,32.98,21.49,2.97,2.22,25.26
"6438",2001,8,16,76.62,30.76,22.97,4.52,2.73,24.7
"6439",2001,8,17,75.94,31.38,22.65,2.81,3.27,24.86
"6440",2001,8,18,72.25,32.88,22.83,0.01,3.27,25.67
"6441",2001,8,19,74.94,31.05,23.78,2.14,2.27,24.53
"6442",2001,8,20,74.56,31.08,23.3,1.24,2.16,25.12
"6443",2001,8,21,71.56,32.95,23.13,7.18,2.1,26.12
"6444",2001,8,22,75.31,32.48,23.15,4.96,3.43,25.82
"6445",2001,8,23,77.88,30.31,23.85,1.25,3.53,25.08
"6446",2001,8,24,66.69,32.85,22.32,2.61,2.62,25.46
"6447",2001,8,25,76.75,30.04,22.68,8.23,2.24,25.56
"6448",2001,8,26,81.06,29.05,22.69,2.78,2.45,25.29
"6449",2001,8,27,73.62,33.25,22.54,0.71,3.62,24.94
"6450",2001,8,28,78.81,30.69,23.12,7.73,3.48,25.11
"6451",2001,8,29,76.06,32.42,23.01,5.37,2.41,25.28
"6452",2001,8,30,78.62,31.19,22.01,11.13,2.83,25.19
"6453",2001,8,31,72.94,31.83,22.52,3.53,2.27,25.52
"6454",2001,9,1,72.12,32.77,22.75,5.33,1.95,25.27
"6455",2001,9,2,72.56,32.73,23.2,5.43,1.91,25.45
"6456",2001,9,3,76.19,31.11,22.87,8.02,1.87,25.54
"6457",2001,9,4,77.94,31.01,22.97,6.85,2.38,25.55
"6458",2001,9,5,75.25,32.13,22.56,4.3,2.04,25.41
"6459",2001,9,6,73.75,32.69,23.23,1.93,1.83,25.36
"6460",2001,9,7,74.62,32.58,22.73,0.01,2.09,25.23
"6461",2001,9,8,74.44,32.39,23.76,0.27,3.36,24.09
"6462",2001,9,9,75.56,31.86,22.76,11,1.83,25.27
"6463",2001,9,10,71.19,32.47,22.81,0.31,2.46,24.86
"6464",2001,9,11,66.12,35.66,22.18,0,3.29,24.29
"6465",2001,9,12,78.75,30.24,23.49,1.46,2.81,24.31
"6466",2001,9,13,79.31,29.87,22.83,6.88,2.05,25.68
"6467",2001,9,14,75.12,31.87,21.83,3.29,2.09,26.12
"6468",2001,9,15,72.69,31.33,22.38,0.07,1.53,25.45
"6469",2001,9,16,67.75,33.34,22.32,0.02,2.68,25.33
"6470",2001,9,17,73.75,32.22,22.93,1.8,3.46,25.36
"6471",2001,9,18,76.38,30.46,22.41,2.82,2.08,25.06
"6472",2001,9,19,71.44,32.12,22.08,1.39,1.88,24.8
"6473",2001,9,20,72.94,31.5,22.08,2.19,2.95,24.6
"6474",2001,9,21,65.06,34.35,22.58,0.02,3.15,24.43
"6475",2001,9,22,61.94,34.73,22.89,0.04,2.02,24.82
"6476",2001,9,23,68,34.17,22.96,0.3,2.82,24.17
"6477",2001,9,24,70.81,32.23,22.48,0.32,3.1,24.71
"6478",2001,9,25,65.19,35.23,22.12,0.12,2.59,25.01
"6479",2001,9,26,66.88,35.19,22.48,0.14,3.47,24.53
"6480",2001,9,27,68.44,32.88,24.3,0.02,3.53,24.03
"6481",2001,9,28,61.88,35.43,22.95,0.02,2.41,24.85
"6482",2001,9,29,56.62,37.03,22,0,2.38,25.08
"6483",2001,9,30,56,37.69,22.95,0,2.22,23.77
"6484",2001,10,1,58.56,34.39,24.66,0,2.73,24.12
"6485",2001,10,2,52,36.66,21.57,0,2.09,25.22
"6486",2001,10,3,51.62,37.42,21.58,0,2.1,25.54
"6487",2001,10,4,48.12,37.99,21.21,0.01,2.05,25.44
"6488",2001,10,5,59.38,35.26,24.39,0.01,3.42,24.43
"6489",2001,10,6,55,37.01,24.4,0,2.33,24.4
"6490",2001,10,7,50.06,38.3,23.41,0,2.26,24.9
"6491",2001,10,8,58.38,37.8,21.86,0,2.29,25.4
"6492",2001,10,9,56.06,37.87,22.29,0,1.99,24.8
"6493",2001,10,10,47,38.53,23.7,0,2.93,25.33
"6494",2001,10,11,29.25,39.44,20.53,0,4.55,25.4
"6495",2001,10,12,29.31,38.62,20.89,0,4.09,25.17
"6496",2001,10,13,30.31,38.05,19.83,0,2.53,24.03
"6497",2001,10,14,43.25,37.26,21.01,0,1.7,22.14
"6498",2001,10,15,47.88,35.51,24.07,1.35,2.06,22.93
"6499",2001,10,16,46.5,33.59,24.44,0.76,2.02,22.51
"6500",2001,10,17,37.62,37.98,22.14,0,3.03,23.4
"6501",2001,10,18,29.25,39.11,21.16,0,4.24,24.06
"6502",2001,10,19,27.31,38.52,20.99,0,4.64,23.98
"6503",2001,10,20,27.31,38.46,20.63,0,4.28,23.24
"6504",2001,10,21,28.5,38.94,20.19,0,4.29,24.32
"6505",2001,10,22,24.88,39.02,21.36,0,5.4,23.98
"6506",2001,10,23,26.62,36.85,21.42,0,4.41,24.38
"6507",2001,10,24,24.19,37.15,20.32,0,4.51,23.91
"6508",2001,10,25,21.81,36.24,18.47,0,4,24.23
"6509",2001,10,26,24.12,36.48,17.13,0,3.48,24.94
"6510",2001,10,27,25,37.3,17.72,0,4.06,24.49
"6511",2001,10,28,25.88,36.92,19.18,0,4.23,23.85
"6512",2001,10,29,24.44,37.01,19.54,0,4.51,23.55
"6513",2001,10,30,24.75,35.63,19.15,0,4.72,23.94
"6514",2001,10,31,27,35.33,18.52,0,4.21,22.78
"6515",2001,11,1,27.88,37,19.94,0,4.92,22.96
"6516",2001,11,2,27.75,37.71,21.06,0,5.3,23.51
"6517",2001,11,3,25.69,37.58,21.77,0,5.3,24.34
"6518",2001,11,4,24,37.16,20.24,0,4.97,23.95
"6519",2001,11,5,22.75,36.9,19.64,0,5.16,23.6
"6520",2001,11,6,21.88,38.05,19.91,0,5.2,23.87
"6521",2001,11,7,22.5,38.19,20.21,0,5.05,23.53
"6522",2001,11,8,23.56,37.14,19.87,0,4.41,23.62
"6523",2001,11,9,23,36.62,17.89,0,3.37,23.72
"6524",2001,11,10,21.88,37.37,18.08,0,3.66,24.2
"6525",2001,11,11,19.81,38.51,18.95,0,5.24,23.81
"6526",2001,11,12,17.38,37.31,19.31,0,4.97,24.04
"6527",2001,11,13,17,35.85,16.55,0,4.16,24.08
"6528",2001,11,14,21,35.83,15.76,0,2.9,24.45
"6529",2001,11,15,18.69,36.5,15.21,0,3.44,24.24
"6530",2001,11,16,18.75,36.79,15.55,0,4.27,23.96
"6531",2001,11,17,16.81,36.5,16.92,0,4.91,23.98
"6532",2001,11,18,19.69,36.31,16.44,0,4.85,23.09
"6533",2001,11,19,22.31,35.36,17.67,0,5.55,22.86
"6534",2001,11,20,22.38,35.26,17.06,0,4.98,22.97
"6535",2001,11,21,21,34.43,16.77,0,4.43,23.28
"6536",2001,11,22,20.12,32.76,15.95,0,3.83,23.1
"6537",2001,11,23,18.25,35.75,15.9,0,4.04,22.9
"6538",2001,11,24,18.5,36.47,16.76,0,4.09,22.59
"6539",2001,11,25,20.12,35.33,17,0,3.66,22.4
"6540",2001,11,26,19.56,36.13,17.25,0,3.48,22.66
"6541",2001,11,27,19.94,34.44,17.65,0,3.73,22.58
"6542",2001,11,28,20.25,37.55,18.03,0,4.29,22.98
"6543",2001,11,29,22.25,37.04,18.45,0,4.21,22.82
"6544",2001,11,30,19.44,35.76,17.72,0,3.93,22.53
"6545",2001,12,1,16.12,35.12,15.65,0,3.48,22.98
"6546",2001,12,2,22.19,34.15,15.86,0,3.99,21.52
"6547",2001,12,3,23.69,31.93,17.25,0,4.03,21.87
"6548",2001,12,4,24.12,33.8,16.25,0,4.7,21.93
"6549",2001,12,5,24.12,33.27,15.91,0,5.02,21.86
"6550",2001,12,6,21.81,31.01,15.37,0,5.31,21.15
"6551",2001,12,7,23.06,30.07,14.71,0,4.12,21.33
"6552",2001,12,8,22.56,31.69,14.07,0,3.54,21.4
"6553",2001,12,9,23.44,33.96,14.33,0,3.46,21.55
"6554",2001,12,10,21.19,35.92,16.31,0,4.23,21.95
"6555",2001,12,11,21.12,37.05,17.45,0,4.78,22.13
"6556",2001,12,12,22.25,36.15,17.41,0,4.51,22.17
"6557",2001,12,13,24.44,36.13,18.74,0,4.1,21.99
"6558",2001,12,14,21.38,37.27,18.38,0,4.95,22.35
"6559",2001,12,15,18.19,37.96,19.3,0,5.84,22.15
"6560",2001,12,16,17.81,37.85,19.23,0,5.43,21.62
"6561",2001,12,17,18.75,36.59,19.41,0,4.88,21.61
"6562",2001,12,18,18.88,35.68,16.55,0,4.02,21.86
"6563",2001,12,19,17.56,35.82,15.76,0,3.68,22.02
"6564",2001,12,20,19.31,34.33,17.56,0,3.95,21.57
"6565",2001,12,21,18.56,36.23,15.56,0,4.78,22.24
"6566",2001,12,22,18.94,35.94,16.24,0,4.58,22.2
"6567",2001,12,23,16.31,35.38,15.83,0,4.24,22.64
"6568",2001,12,24,18.12,35.24,14.91,0,3.61,22.09
"6569",2001,12,25,13.75,34.96,15.72,0,4.56,21.59
"6570",2001,12,26,13.12,33.33,15.12,0,3.37,22.38
"6571",2001,12,27,13.81,34.73,13.79,0,3.38,22.24
"6572",2001,12,28,10.19,34.83,13.94,0,3.52,22.82
"6573",2001,12,29,12.75,35.55,13.68,0,3.78,23.02
"6574",2001,12,30,22.06,33.2,15.73,0,5.4,21.99
"6575",2001,12,31,24.62,31.91,15.24,0,5.01,21.33
"6576",2002,1,1,22.25,30.65,14.61,0,4.63,21.66
"6577",2002,1,2,18.69,30.65,13.44,0,4.55,21.78
"6578",2002,1,3,14.62,31.26,13.23,0,4.21,21.29
"6579",2002,1,4,17.94,30.76,13.32,0,3.83,20.81
"6580",2002,1,5,19,32.11,13.65,0,3.58,20.8
"6581",2002,1,6,16.62,32.48,14.29,0,4.28,21.72
"6582",2002,1,7,21.19,31.5,15.55,0,5.07,20.15
"6583",2002,1,8,20.88,32.3,16.49,0,6.05,19.89
"6584",2002,1,9,16.56,31.87,14.84,0,6.59,21.83
"6585",2002,1,10,14.75,29.36,14.05,0,7.14,21.94
"6586",2002,1,11,23.19,26.56,12.12,0,7.05,20.59
"6587",2002,1,12,21.06,25.91,9.57,0,5.73,21.55
"6588",2002,1,13,18.88,26.98,9.44,0,4.35,21.84
"6589",2002,1,14,15.88,28.11,11.48,0,4.86,21.5
"6590",2002,1,15,18.12,28.88,11.28,0,4.38,22.43
"6591",2002,1,16,19.19,30.92,12.3,0,4.46,22.39
"6592",2002,1,17,18.19,33.04,13.32,0,4.48,22.32
"6593",2002,1,18,18.31,34.3,14.3,0,4.83,22.9
"6594",2002,1,19,17.31,35.03,14.53,0,4.48,23.12
"6595",2002,1,20,14.31,34.26,14.88,0,5.21,23.2
"6596",2002,1,21,16,33.4,13.45,0,5.29,23.37
"6597",2002,1,22,18.06,33.23,14.07,0,5.07,22.46
"6598",2002,1,23,19.62,31.99,14.12,0,4.71,22.72
"6599",2002,1,24,21.25,32.08,14.53,0,4.59,22.08
"6600",2002,1,25,20.06,31.82,14.24,0,4.77,22.18
"6601",2002,1,26,17.12,31.96,13.41,0,5.2,23.31
"6602",2002,1,27,16.12,31.86,13.14,0,5.33,24.29
"6603",2002,1,28,16.88,30.87,13.96,0,6.55,23.33
"6604",2002,1,29,18.88,31.28,12.98,0,6.34,22.85
"6605",2002,1,30,18.88,31.8,13.6,0,6.05,22.71
"6606",2002,1,31,18.06,31.78,13.98,0,5.65,22.79
"6607",2002,2,1,17.25,32.42,14.47,0,6.19,22.64
"6608",2002,2,2,15.75,33.85,14.51,0,5.52,22.49
"6609",2002,2,3,15.25,34.12,15.03,0,4.85,23.19
"6610",2002,2,4,15.62,34.42,14.73,0,4.45,23.07
"6611",2002,2,5,14.38,35.06,14.9,0,3.92,21.08
"6612",2002,2,6,14.19,33.99,15.8,0,4.34,22.16
"6613",2002,2,7,12.75,34.07,15.66,0,4.35,23.72
"6614",2002,2,8,12.69,35.45,16.45,0,3.97,23.48
"6615",2002,2,9,12.12,34.47,17.05,0,5.04,22.13
"6616",2002,2,10,13.69,28.69,17.23,0,6.39,22.88
"6617",2002,2,11,14.12,30.69,15.68,0,5.31,23.51
"6618",2002,2,12,16.25,30.84,14.38,0,5.17,23.82
"6619",2002,2,13,16.25,32.22,13.5,0,5.08,24.53
"6620",2002,2,14,17.06,32.42,14.63,0,4.62,23.51
"6621",2002,2,15,14.94,33.61,14.83,0,4.41,23.27
"6622",2002,2,16,13,34.73,15.07,0,4.45,24.98
"6623",2002,2,17,13.31,37.05,15.86,0,4.62,25.07
"6624",2002,2,18,12.19,37.29,16.89,0,4.5,25.44
"6625",2002,2,19,12.69,37.28,16.27,0,4.23,24.83
"6626",2002,2,20,12.19,37.73,16.84,0,4.38,25.4
"6627",2002,2,21,11.88,38.93,17.3,0,3.72,26.12
"6628",2002,2,22,12.38,39.5,18.45,0,3.59,25.76
"6629",2002,2,23,9.5,40.87,20.2,0,4.85,25.65
"6630",2002,2,24,9.38,39.36,20.32,0,5.63,24.58
"6631",2002,2,25,11.19,38.3,21.23,0,4.95,22.34
"6632",2002,2,26,13.25,35.44,21.48,0,3.92,21.2
"6633",2002,2,27,16.44,35.32,21.37,0,5.05,21.04
"6634",2002,2,28,24.56,35.69,23.4,0,6.12,21.57
"6635",2002,3,1,26.31,34.23,23.08,0,5.25,21.09
"6636",2002,3,2,20.88,38.97,22.48,0,5.47,22.86
"6637",2002,3,3,12.94,38.68,21.47,0,5.51,24.3
"6638",2002,3,4,12.06,38.08,20.41,0,4.51,25.77
"6639",2002,3,5,10.69,37.91,18.74,0,3.94,26.03
"6640",2002,3,6,9,37.93,17.42,0,3.21,26.79
"6641",2002,3,7,7.44,39.92,18.08,0,3.07,26.68
"6642",2002,3,8,7.25,40.61,20.56,0,2.92,26.16
"6643",2002,3,9,8.19,42.15,21.94,0,1.99,26.95
"6644",2002,3,10,26.12,40.93,22.83,0,4.1,24.94
"6645",2002,3,11,13.88,41.63,23.52,0,5.15,25.87
"6646",2002,3,12,12.06,40.94,22.6,0,5.3,23.83
"6647",2002,3,13,13.69,41.05,22.83,0,5.53,24.74
"6648",2002,3,14,14,41.33,22.76,0,5.03,24.76
"6649",2002,3,15,13.44,41.4,22.94,0,5.26,25.95
"6650",2002,3,16,10.38,41.19,21.55,0,3.88,27.07
"6651",2002,3,17,8.69,41.4,21.72,0,3.26,26.65
"6652",2002,3,18,18.38,40.8,23.2,0.01,3.32,25.48
